5, -18, 995
5, -18, 995
5, -18, 994
6, -18, 995
5, -18, 995
5, -17, 995
5, -18, 995
5, -18, 995
5, -18, 995
6, -18, 995
5, -18, 995
5, -18, 995
5, -18, 994
5, -18, 995
5, -18, 994
5, -18, 994
5, -18, 995
5, -18, 995
5, -18, 995
5, -17, 994
5, -18, 995
5, -18, 995
5, -18, 994
6, -18, 995
5, -18, 994
5, -18, 994
5, -18, 994
6, -18, 994
6, -18, 994
5, -17, 994
6, -18, 994
6, -18, 994
5, -18, 994
6, -19, 994
6, -17, 995
6, -17, 995
5, -17, 995
6, -17, 995
6, -17, 995
5, -18, 995
5, -18, 994
5, -18, 994
5, -17, 994
6, -18, 994
5, -18, 994
5, -18, 994
6, -17, 994
6, -18, 994
6, -18, 994
5, -18, 994
6, -18, 993
6, -18, 993
6, -17, 994
5, -18, 994
5, -18, 994
5, -18, 994
5, -18, 993
5, -18, 994
5, -18, 994
5, -18, 994
5, -18, 994
5, -18, 994
5, -18, 994
5, -18, 994
5, -18, 993
5, -18, 993
5, -17, 994
5, -17, 994
5, -17, 994
6, -17, 994
5, -18, 994
5, -18, 994
6, -18, 993
5, -18, 994
5, -17, 994
5, -17, 994
6, -18, 994
6, -18, 993
6, -18, 993
6, -18, 993
5, -18, 993
5, -18, 993
5, -18, 994
5, -18, 994
6, -17, 994
6, -17, 994
5, -17, 993
5, -18, 993
5, -18, 993
5, -18, 994
5, -18, 994
5, -18, 994
6, -18, 994
6, -18, 994
5, -18, 994
5, -18, 994
6, -18, 994
6, -18, 994
6, -18, 994
5, -18, 993
5, -17, 994
5, -17, 994
5, -18, 994
5, -18, 994
5, -17, 994
5, -17, 994
5, -18, 994
5, -18, 994
5, -18, 994
5, -18, 993
6, -18, 994
6, -18, 994
6, -18, 994
5, -18, 993
5, -18, 994
5, -18, 994
5, -18, 994
5, -17, 994
5, -17, 994
6, -18, 994
5, -18, 994
5, -18, 994
5, -18, 994
6, -17, 995
6, -18, 994
6, -18, 994
5, -18, 993
5, -18, 993
5, -18, 993
4, -18, 995
5, -18, 994
5, -19, 993
5, -19, 993
5, -22, 1001
4, -21, 982
